column_name,data_type,table
ADDRESS_LINE_2,varchar(65535),clarity_pos
CITY,varchar(65535),clarity_pos
STATE_C,varchar(65535),clarity_pos
ZIP,varchar(65535),clarity_pos
AREA_CODE,varchar(65535),clarity_pos
PHONE,varchar(65535),clarity_pos
LOC_TYPE_C,bigint,clarity_pos
CM_PHY_OWNER_ID,varchar(65535),clarity_pos
CM_LOG_OWNER_ID,varchar(65535),clarity_pos
RPT_GRP_ELEVEN_C,varchar(65535),clarity_pos
RPT_GRP_TWELVE_C,varchar(65535),clarity_pos
RPT_GRP_THIRTEEN_C,varchar(65535),clarity_pos
RPT_GRP_FOURTEEN_C,varchar(65535),clarity_pos
RPT_GRP_FIFTEEN_C,varchar(65535),clarity_pos
RPT_GRP_SIXTEEN_C,varchar(65535),clarity_pos
RPT_GRP_SEVNTEEN_C,varchar(65535),clarity_pos
RPT_GRP_EIGHTEEN_C,varchar(65535),clarity_pos
RPT_GRP_NINETEEN_C,varchar(65535),clarity_pos
RPT_GRP_TWENTY_C,varchar(65535),clarity_pos
RECORD_STATUS,bigint,clarity_pos
BUILDING_NUMBER,varchar(65535),clarity_pos
DISTRICT_C,bigint,clarity_pos
COUNTY_C,varchar(65535),clarity_pos
COUNTRY_C,varchar(65535),clarity_pos
LOGO_FILENAME,varchar(65535),clarity_pos
POS_CODE,varchar(65535),clarity_pos
POS_TYPE_C,bigint,clarity_pos
SERVICE_AREA_ID,"decimal(38,9)",clarity_pos
ORG_IDNT,varchar(65535),clarity_pos
REGION_ID,"decimal(38,9)",clarity_pos
GROUP_ID,"decimal(38,9)",clarity_pos
OPEN_DT,timestamp,clarity_pos
CLOSE_DT,timestamp,clarity_pos
JOIN_DT,timestamp,clarity_pos
LEAVE_DT,timestamp,clarity_pos
POS_SUBTYPE_C,bigint,clarity_pos
ADT_PARENT_ID,"decimal(38,9)",clarity_pos
LOGO_PRINT_GROUP_ID,"decimal(38,9)",clarity_pos
CLINIC_OR_BILLING_C,bigint,clarity_pos
TECH_CONTACT_NAME,varchar(65535),clarity_pos
TECH_CONTACT_EMAIL,varchar(65535),clarity_pos
TECH_CONTACT_PHONE,varchar(65535),clarity_pos
TECH_CONTACT_URL,varchar(65535),clarity_pos
TECH_CONTACT_FAX,varchar(65535),clarity_pos
TECH_CONTACT_EXT,varchar(65535),clarity_pos
FAX_NUM,varchar(65535),clarity_pos
SD_RW_EXPORT_TEMPLATE_ID,"decimal(38,9)",clarity_pos
PO_MEDICARE_NUM,varchar(65535),clarity_pos
BOOK_ANYWHERE_CONFIG_ID,"decimal(38,9)",clarity_pos
NOT_LEAKED_DEMAND_YN,varchar(65535),clarity_pos
ADDRESS_CHECKSUM,varchar(65535),clarity_pos
LINK_ORG_ID,"decimal(38,9)",clarity_pos
TC_ZONE_C,bigint,clarity_pos
LEGAL_OPEN_DT,timestamp,clarity_pos
LEGAL_CLOSE_DT,timestamp,clarity_pos
ODS_LAST_CHANGE_DT,timestamp,clarity_pos
RECORD_CLASS_C,bigint,clarity_pos
EMAIL_ADDRESS,varchar(65535),clarity_pos
WEB_ADDRESS,varchar(65535),clarity_pos
ALLOW_REFER_TO_YN,varchar(65535),clarity_pos
LEVEL_OF_CARE_MAP_TBL_ID,"decimal(38,9)",clarity_pos
SERVICE_MAP_TBL_ID,"decimal(38,9)",clarity_pos
CLAIM_SERV_FAC_NAME,varchar(65535),clarity_pos
POS_LOC_IS_OUTSIDE_YN,varchar(65535),clarity_pos
HL_IS_ON_C,bigint,clarity_pos
FAC_ACTOR_TYPE_C,bigint,clarity_pos
PERMIT_CLIN_DERIVATION_YN,varchar(65535),clarity_pos
CLM_SERV_FAC_ADDR_1,varchar(65535),clarity_pos
CLM_SERV_FAC_ADDR_2,varchar(65535),clarity_pos
CLM_SERV_FAC_CITY,varchar(65535),clarity_pos
CLM_SRV_FAC_STATE_C,varchar(65535),clarity_pos
CLM_SERV_FAC_ZIP,varchar(65535),clarity_pos
COMPILED_HL_IS_ON_C,bigint,clarity_pos
IS_BUSINESS_SEGMENT_YN,varchar(65535),clarity_pos
IS_NON_BUS_SEG_SERV_AREA_YN,varchar(65535),clarity_pos
MAILING_ADDRESS_CITY,varchar(65535),clarity_pos
MAILING_ADDRESS_STATE_C,varchar(65535),clarity_pos
MAILING_ADDRESS_COUNTY_C,varchar(65535),clarity_pos
MAILING_ADDRESS_COUNTRY_C,varchar(65535),clarity_pos
MAILING_ADDRESS_ZIP,varchar(65535),clarity_pos
MAILING_ADDRESS_BUILDING_NUM,varchar(65535),clarity_pos
MAILING_ADDRESS_DISTRICT_C,bigint,clarity_pos
DELETE_FLAG,bigint,clarity_pos
ETL_LOAD_TS,timestamp,clarity_pos
PRC_ID,varchar(65535),clarity_prc
PRC_NAME,varchar(65535),clarity_prc
PRC_ABBR,varchar(65535),clarity_prc
RECORD_TYPE,varchar(65535),clarity_prc
PROC_CAT,varchar(65535),clarity_prc
OVRD_BILL_NO_TYPE,varchar(65535),clarity_prc
CHART_PULL,varchar(65535),clarity_prc
XRAY_PULL,varchar(65535),clarity_prc
SAME_DAY_PULL,varchar(65535),clarity_prc
EXTERNAL_NAME,varchar(65535),clarity_prc
STATUS,varchar(65535),clarity_prc
DEFAULT_LENGTH,bigint,clarity_prc
DEFAULT_COPAY_CAT,varchar(65535),clarity_prc
IN_OUT_PAT,varchar(65535),clarity_prc
CPT_PROC_ID,"decimal(38,9)",clarity_prc
BENEFIT_GROUP,varchar(65535),clarity_prc
ANC_PROC_LENGTH,bigint,clarity_prc
DUPLICATE_WITHIN,bigint,clarity_prc
DUPLICATE_DAYS,bigint,clarity_prc
DUPLICATE_HOURS,bigint,clarity_prc
AUTOSCHEDULE_ALGO,varchar(65535),clarity_prc
VISIT_GROUP_NUM,bigint,clarity_prc
VISIT_GROUP,varchar(65535),clarity_prc
RPT_GRP_ONE,varchar(65535),clarity_prc
RPT_GRP_TWO,varchar(65535),clarity_prc
RPT_GRP_THREE,varchar(65535),clarity_prc
RPT_GRP_FOUR,varchar(65535),clarity_prc
RPT_GRP_FIVE,varchar(65535),clarity_prc
RPT_GRP_SIX_C,varchar(65535),clarity_prc
RPT_GRP_SEVEN_C,varchar(65535),clarity_prc
RPT_GRP_EIGHT_C,varchar(65535),clarity_prc
RPT_GRP_NINE_C,varchar(65535),clarity_prc
RPT_GRP_TEN_C,varchar(65535),clarity_prc
NUM_FLASH_CARDS,bigint,clarity_prc
NUM_CONTROL_SHEETS,bigint,clarity_prc
CM_PHY_OWNER_ID,varchar(65535),clarity_prc
CM_LOG_OWNER_ID,varchar(65535),clarity_prc
RPT_GRP_ELEVEN_C,varchar(65535),clarity_prc
RPT_GRP_TWELVE_C,varchar(65535),clarity_prc
RPT_GRP_THIRTEEN_C,varchar(65535),clarity_prc
RPT_GRP_FOURTEEN_C,varchar(65535),clarity_prc
RPT_GRP_FIFTEEN_C,varchar(65535),clarity_prc
RPT_GRP_SIXTEEN_C,varchar(65535),clarity_prc
RPT_GRP_SEVENTEEN_C,varchar(65535),clarity_prc
RPT_GRP_EIGHTEEN_C,varchar(65535),clarity_prc
RPT_GRP_NINETEEN_C,varchar(65535),clarity_prc
RPT_GRP_TWENTY_C,varchar(65535),clarity_prc
INTRP_TYPE_NEEDED_C,bigint,clarity_prc
SAME_PROV_ALL_YN,varchar(65535),clarity_prc
USE_IP_INSTR_YN,varchar(65535),clarity_prc
USE_INSTR_OF_PRC_ID,varchar(65535),clarity_prc
IS_ADVANCED_YN,varchar(65535),clarity_prc
PREREQ_FROM_PRC_ID,varchar(65535),clarity_prc
RECALL_FROM_PRC_ID,varchar(65535),clarity_prc
BLOCK_OVERRULE_C,bigint,clarity_prc
DEFAULT_BLOCKS_YN,varchar(65535),clarity_prc
BLOCK_OVR_FIRST_C,bigint,clarity_prc
ORD_GENERATED_YN,varchar(65535),clarity_prc
ORDER_ALL_YN,varchar(65535),clarity_prc
USE_DEFAULT_PROC_YN,varchar(65535),clarity_prc
PRC_REC_TYPE_C,bigint,clarity_prc
AUTOSCHED_ALG_C,bigint,clarity_prc
VTMOD_SCHED_C,bigint,clarity_prc
VTMOD_MAX_AGE_DAYS,bigint,clarity_prc
VTMOD_MIN_AGE_DAYS,bigint,clarity_prc
VTMOD_SEX_C,bigint,clarity_prc
VTMOD_MIN_AGE_NUM,bigint,clarity_prc
VTM_MIN_AGE_UNIT_C,bigint,clarity_prc
VTMOD_MAX_AGE_NUM,bigint,clarity_prc
VTM_MAX_AGE_UNIT_C,bigint,clarity_prc
VTMOD_PRC_ID,varchar(65535),clarity_prc
VTMOD_PROV_ID,varchar(65535),clarity_prc
VTMOD_DEPT_ID,"decimal(38,9)",clarity_prc
VTMOD_LENGTH_VAL,bigint,clarity_prc
VTMOD_LEN_ADJ_C,bigint,clarity_prc
VTMOD_REPL_SCH_C,bigint,clarity_prc
VTMOD_USE_SCH_IP_YN,varchar(65535),clarity_prc
VTMOD_REPL_PAT_C,bigint,clarity_prc
RFL_GRP_C,varchar(65535),clarity_prc
RECORD_STATUS_C,bigint,clarity_prc
SCHED_OTHER_SPEC_C,bigint,clarity_prc
REQUIRE_IPOP_YN,varchar(65535),clarity_prc
ARRIVAL_REASON,varchar(65535),clarity_prc
ARRIVAL_OFFSET_MINUTES,bigint,clarity_prc
FILTER_RESTR_PROV_YN,varchar(65535),clarity_prc
ALLOW_OVERLAP_C,bigint,clarity_prc
GROUP_SESSION_C,bigint,clarity_prc
PANEL_VISIT_RELATIONSHIP_C,bigint,clarity_prc
APPT_DELAY_DEFAULT_MINUTES,bigint,clarity_prc
PAT_PREP_TIME,bigint,clarity_prc
PAT_RECOVERY_TIME,bigint,clarity_prc
AGENT_CONFLICT_TYPE_C,bigint,clarity_prc
DTREE_FORM_ID,varchar(65535),clarity_prc
DEFAULT_FASTING_DURATION,bigint,clarity_prc
BREAKS_FAST_YN,varchar(65535),clarity_prc
USE_SMARTTEXT_PAT_INSTR_YN,varchar(65535),clarity_prc
HIDE_FROM_PAT_YN,varchar(65535),clarity_prc
ALLOW_CHANGE_HIDDEN_STATUS_YN,varchar(65535),clarity_prc
PROV_NAME_DISPLAY_C,bigint,clarity_prc
HIDE_VISIT_TIME_YN,varchar(65535),clarity_prc
DELETE_FLAG,bigint,clarity_prc
ETL_LOAD_TS,timestamp,clarity_prc
PROV_ID,varchar(65535),clarity_ser
PROV_NAME,varchar(65535),clarity_ser
PROV_TYPE,varchar(65535),clarity_ser
PROV_ABBR,varchar(65535),clarity_ser
GL_PREFIX,varchar(65535),clarity_ser
RPT_GRP_ONE,varchar(65535),clarity_ser
RPT_GRP_TWO,varchar(65535),clarity_ser
RPT_GRP_THREE,varchar(65535),clarity_ser
RPT_GRP_FOUR,varchar(65535),clarity_ser
RPT_GRP_FIVE,varchar(65535),clarity_ser
RPT_GRP_SIX,varchar(65535),clarity_ser
RPT_GRP_SEVEN,varchar(65535),clarity_ser
RPT_GRP_EIGHT,varchar(65535),clarity_ser
RPT_GRP_NINE,varchar(65535),clarity_ser
RPT_GRP_TEN,varchar(65535),clarity_ser
IS_RESIDENT,varchar(65535),clarity_ser
USER_ID,varchar(65535),clarity_ser
EPIC_PROV_ID,varchar(65535),clarity_ser
REFERRAL_SRCE_TYPE,varchar(65535),clarity_ser
IS_VERIFIED_YN,varchar(65535),clarity_ser
SER_REF_SRCE_ID,varchar(65535),clarity_ser
UPIN,varchar(65535),clarity_ser
SSN,varchar(65535),clarity_ser
EMP_STATUS,varchar(65535),clarity_ser
STAFF_RESOURCE,varchar(65535),clarity_ser
CLINICIAN_TITLE,varchar(65535),clarity_ser
EXTERNAL_NAME,varchar(65535),clarity_ser
ACTIVE_STATUS,varchar(65535),clarity_ser
REFERRAL_SOURCE_TYPE,varchar(65535),clarity_ser
RECORD_TYPE,bigint,clarity_ser
BILL_PROV_YN,varchar(65535),clarity_ser
BILL_UNDER_PROV_ID,varchar(65535),clarity_ser
SUP_PROV_ID,varchar(65535),clarity_ser
COUNTY_C,varchar(65535),clarity_ser
COUNTRY_C,varchar(65535),clarity_ser
OFFICE_PHONE_NUM,varchar(65535),clarity_ser
OFFICE_FAX_NUM,varchar(65535),clarity_ser
EMAIL,varchar(65535),clarity_ser
DEA_NUMBER,varchar(65535),clarity_ser
SEX,varchar(65535),clarity_ser
BIRTH_DATE,timestamp,clarity_ser
MEDICARE_PROV_ID,varchar(65535),clarity_ser
MEDICAID_PROV_ID,varchar(65535),clarity_ser
IS_PRIV_REVOKED,varchar(65535),clarity_ser
NURSE_EMP_ID,varchar(65535),clarity_ser
EPICCARE_PROV_YN,varchar(65535),clarity_ser
MEDS_AUTH_PROV_YN,varchar(65535),clarity_ser
ORDS_AUTH_PROV_YN,varchar(65535),clarity_ser
TRANS_INTF_USER_YN,varchar(65535),clarity_ser
PEER_REV_LAST_DATE,timestamp,clarity_ser
TAKING_NEW_PAT_YN,varchar(65535),clarity_ser
TAKING_WALKINS_YN,varchar(65535),clarity_ser
LAST_RECOMMENDED_DATE,timestamp,clarity_ser
BASE_COST,"decimal(38,9)",clarity_ser
SURG_REC_POOL_YN,varchar(65535),clarity_ser
INSTRUMENT_TYPE_C,varchar(65535),clarity_ser
EQUIP_SERVICE_DATE,timestamp,clarity_ser
EQUIP_LASTSVC_DATE,timestamp,clarity_ser
CLM_POS_REQD_YN,varchar(65535),clarity_ser
DEFAULT_POS_CLM_YN,varchar(65535),clarity_ser
MODALITY_TYPE_C,bigint,clarity_ser
MODALITY_YN,varchar(65535),clarity_ser
SUPERV_POOL_ID,varchar(65535),clarity_ser
SUPERV_POOL_NAME,varchar(65535),clarity_ser
FLASH_CARD_PRT_ROU,varchar(65535),clarity_ser
CTRL_SHEET_PRT_ROU,varchar(65535),clarity_ser
PIN_ID,varchar(65535),clarity_ser
PROV_ATTR_ID,varchar(65535),clarity_ser
ATTND_PRIM_PAGER,varchar(65535),clarity_ser
OO_OFFICE_FROM_DTE,timestamp,clarity_ser
OO_OFFICE_TO_DTE,timestamp,clarity_ser
DEF_DEPARTMENT_ID,"decimal(38,9)",clarity_ser
CM_PHY_OWNER_ID,varchar(65535),clarity_ser
CM_LOG_OWNER_ID,varchar(65535),clarity_ser
RPT_GRP_ELEVEN_C,varchar(65535),clarity_ser
RPT_GRP_TWELVE_C,varchar(65535),clarity_ser
RPT_GRP_THIRTEEN_C,varchar(65535),clarity_ser
RPT_GRP_FOURTEEN_C,varchar(65535),clarity_ser
RPT_GRP_FIFTEEN_C,varchar(65535),clarity_ser
RPT_GRP_SIXTEEN_C,varchar(65535),clarity_ser
RPT_GRP_SEVNTEEN_C,varchar(65535),clarity_ser
RPT_GRP_EIGHTEEN_C,varchar(65535),clarity_ser
RPT_GRP_NINETEEN_C,varchar(65535),clarity_ser
RPT_GRP_TWENTY_C,varchar(65535),clarity_ser
HOSPITALIST_YN,varchar(65535),clarity_ser
DEF_DIVISION_C,varchar(65535),clarity_ser
DEF_PROVIDER_YN,varchar(65535),clarity_ser
PROV_REC_STATE_C,bigint,clarity_ser
PROV_START_DATE,timestamp,clarity_ser
PRACTICE_NAME_C,bigint,clarity_ser
SURG_SCHED_OUT_YN,varchar(65535),clarity_ser
SURG_EQP_SVCDAT_YN,varchar(65535),clarity_ser
SURG_COST_TBL_ID,"decimal(38,9)",clarity_ser
TEAM_LEADER_ID,varchar(65535),clarity_ser
TEAM_C,bigint,clarity_ser
SUP_PROV_YN,varchar(65535),clarity_ser
EMPLOYED_CRNA_YN,varchar(65535),clarity_ser
IS_INTERPRETER_YN,varchar(65535),clarity_ser
DOCTORS_DEGREE,varchar(65535),clarity_ser
REVENUE_DEPT_ID,"decimal(38,9)",clarity_ser
ENC_PROV_YN,varchar(65535),clarity_ser
PHARMACIST_YN,varchar(65535),clarity_ser
LAB_FAX_NUMBER,varchar(65535),clarity_ser
PROV_PHOTO,varchar(65535),clarity_ser
USE_DEPT_VT_LIM_YN,varchar(65535),clarity_ser
VERIFYING_PERSON_ID,varchar(65535),clarity_ser
OR_VLD_DT_OFST,bigint,clarity_ser
OR_CHARGE_CODE_ID,"decimal(38,9)",clarity_ser
DIRECTORY_INFO,varchar(65535),clarity_ser
DBC_EXT_POS_ID,"decimal(38,9)",clarity_ser
RES_POOL_TYPE_C,bigint,clarity_ser
EDI_CLM_ACTIVE_YN,varchar(65535),clarity_ser
PROV_CLM_PROC_STA_C,bigint,clarity_ser
PAYEE_NUM_DEFAULT,varchar(65535),clarity_ser
SER_CLM_ID,varchar(65535),clarity_ser
MCD_PROF_CD_C,bigint,clarity_ser
OP_ORD_PROV_YN,varchar(65535),clarity_ser
IS_SUP_PROV_REQ_C,bigint,clarity_ser
PROVIDER_TYPE_C,varchar(65535),clarity_ser
EPRESCRIBING_YN,varchar(65535),clarity_ser
EP_FLAG_YN,varchar(65535),clarity_ser
SEX_C,varchar(65535),clarity_ser
ACTIVE_STATUS_C,bigint,clarity_ser
REFERRAL_SOURCE_TYPE_C,varchar(65535),clarity_ser
STAFF_RESOURCE_C,bigint,clarity_ser
REFERRAL_SRCE_TYPE_C,varchar(65535),clarity_ser
DELETE_FLAG,bigint,clarity_ser
ETL_LOAD_TS,timestamp,clarity_ser
PROV_ID,varchar(65535),clarity_ser_2
CM_PHY_OWNER_ID,varchar(65535),clarity_ser_2
CM_LOG_OWNER_ID,varchar(65535),clarity_ser_2
IP_ORD_PROV_YN,varchar(65535),clarity_ser_2
DEF_LETTER_PREF_C,bigint,clarity_ser_2
DEF_CHART_STATN_ID,varchar(65535),clarity_ser_2
HOME_CITY,varchar(65535),clarity_ser_2
HOME_STATE_C,varchar(65535),clarity_ser_2
HOME_ZIP,varchar(65535),clarity_ser_2
PREVENT_REASGN_YN,varchar(65535),clarity_ser_2
LAB_PRINTER_ID,"decimal(38,9)",clarity_ser_2
POS_DEV_TYP_C,varchar(65535),clarity_ser_2
CREATING_PATIENT_ID,varchar(65535),clarity_ser_2
REL_DT_OFST,bigint,clarity_ser_2
REL_DT_OFST_TF_C,bigint,clarity_ser_2
NON_PERSON_YN,varchar(65535),clarity_ser_2
RES_SUP_PROV_ID,varchar(65535),clarity_ser_2
DICOM_AET_DEF_ID,"decimal(38,9)",clarity_ser_2
GRP_OR_SITE_C,varchar(65535),clarity_ser_2
TPL_PROV_YN,varchar(65535),clarity_ser_2
PANEL_FACTOR,"decimal(38,9)",clarity_ser_2
PANEL_WEIGHT,"decimal(38,9)",clarity_ser_2
PANEL_STATUS_C,varchar(65535),clarity_ser_2
AUTO_GEN_OR_TEMP_YN,varchar(65535),clarity_ser_2
OVRIDE_SYS_MEAS_YN,varchar(65535),clarity_ser_2
CREATED_ON_FLY_YN,varchar(65535),clarity_ser_2
OOO_POOL_HIP_ID,"decimal(38,9)",clarity_ser_2
PREFRD_COMM_MTHD_C,bigint,clarity_ser_2
RECV_ENCREP_POOL_ID,"decimal(38,9)",clarity_ser_2
ENCREP_PROV_YN,varchar(65535),clarity_ser_2
MOD_CRT_FLMS_C,varchar(65535),clarity_ser_2
CREATING_USER_ID,varchar(65535),clarity_ser_2
SURG_AUTH_UPD_DTTM,timestamp,clarity_ser_2
RESIDENT_FOR_TRA_YN,varchar(65535),clarity_ser_2
IP_DEFAULT_TT_REL_C,varchar(65535),clarity_ser_2
INP_DISCIPLINE_ID,varchar(65535),clarity_ser_2
IGNORE_DEPT_ROUT_YN,varchar(65535),clarity_ser_2
EREFIL_MSG_POOL_ID,"decimal(38,9)",clarity_ser_2
PLACE_OF_BIRTH,varchar(65535),clarity_ser_2
PAT_AGE_FROM,bigint,clarity_ser_2
PAT_AGE_TO,bigint,clarity_ser_2
AUTO_INT_RFL_APR_YN,varchar(65535),clarity_ser_2
AUTO_INT_RFL_AMT,"decimal(38,9)",clarity_ser_2
AUTO_EXT_RFL_APR_YN,varchar(65535),clarity_ser_2
AUTO_EXT_RFL_AMT,"decimal(38,9)",clarity_ser_2
RECRUITMENT_SRC_C,bigint,clarity_ser_2
UTILIZTN_METRIC_C,varchar(65535),clarity_ser_2
UTILIZTN_COMMENT,varchar(65535),clarity_ser_2
DC_SENT_DATETIME,timestamp,clarity_ser_2
SURG_PRIMARY_SVC_C,varchar(65535),clarity_ser_2
COLL_RES_EXPR_YN,varchar(65535),clarity_ser_2
PAT_REVIEW_METRIC_C,varchar(65535),clarity_ser_2
PROV_GROUP_C,varchar(65535),clarity_ser_2
RECORD_CREATION_DT,timestamp,clarity_ser_2
REPLACEMNT_PROV_ID,varchar(65535),clarity_ser_2
ADMIN_ROLE_C,varchar(65535),clarity_ser_2
RESOURCE_TYPE_C,bigint,clarity_ser_2
RSLT_ROUT_TYPE_C,bigint,clarity_ser_2
NPI,varchar(65535),clarity_ser_2
INP_LICENSURE_C,bigint,clarity_ser_2
EPRESC_CNTRLD_YN,varchar(65535),clarity_ser_2
EPCS_ALLOW_SSN_YN,varchar(65535),clarity_ser_2
TAP_CLMS_RESRC_YN,varchar(65535),clarity_ser_2
CUR_CRED_C,bigint,clarity_ser_2
BRANCH_OF_SERVICE_C,bigint,clarity_ser_2
ASGN_MIL_UNIT_ID,"decimal(38,9)",clarity_ser_2
MILITARY_RANK_C,bigint,clarity_ser_2
ALLOW_REFER_TO_YN,varchar(65535),clarity_ser_2
SERVICE_DEFAULT_C,varchar(65535),clarity_ser_2
IS_RESIDENT_C,bigint,clarity_ser_2
REL_DT_PAST_TMPL_YN,varchar(65535),clarity_ser_2
PECOS_STATUS_YN,varchar(65535),clarity_ser_2
DBC_DFLT_RFL_SA_ID,"decimal(38,9)",clarity_ser_2
ALT_ID,varchar(65535),clarity_ser_2
UNVERIFIED_REASON_C,bigint,clarity_ser_2
A_PLACE_YN,varchar(65535),clarity_ser_2
DC_CAN_RESEND_YN,varchar(65535),clarity_ser_2
NOTE_SERVICE_DEFAULT_C,varchar(65535),clarity_ser_2
PRIMARY_DEPT_ID,"decimal(38,9)",clarity_ser_2
AUTH_ALL_LOCS_YN,varchar(65535),clarity_ser_2
GENERIC_YN,varchar(65535),clarity_ser_2
TR_SKIP_SAT_YN,varchar(65535),clarity_ser_2
TR_SKIP_SUN_YN,varchar(65535),clarity_ser_2
TR_SKIP_HOL_YN,varchar(65535),clarity_ser_2
RELEASE_TIME,timestamp,clarity_ser_2
INSTANT_OF_UPDATE_DTTM,timestamp,clarity_ser_2
PALL_CARE_PROV_YN,varchar(65535),clarity_ser_2
PROFESSIONAL_GRP_C,bigint,clarity_ser_2
DUTCH_AGB_CODE,varchar(65535),clarity_ser_2
UDS_PROV_TYPE_C,bigint,clarity_ser_2
APPT_TIME_TBD_YN,varchar(65535),clarity_ser_2
APPT_TBD_RECALC_YN,varchar(65535),clarity_ser_2
OFFICE_1_RAR_FAX,varchar(65535),clarity_ser_2
ANES_SVC_PROV_GRP_C,varchar(65535),clarity_ser_2
MIPS_EC_YN,varchar(65535),clarity_ser_2
MIPS_IMG_ENC_C,bigint,clarity_ser_2
MIPS_QM_METHOD_C,bigint,clarity_ser_2
ADT_ADMT_PROVIDER_YN,varchar(65535),clarity_ser_2
ADT_ATTN_PROVIDER_YN,varchar(65535),clarity_ser_2
PROCEDURAL_ROOM_YN,varchar(65535),clarity_ser_2
DELETE_FLAG,bigint,clarity_ser_2
ETL_LOAD_TS,timestamp,clarity_ser_2
CLAIM_ID,"decimal(38,9)",clm_diagnosis
LINE,bigint,clm_diagnosis
CM_PHY_OWNER_ID,varchar(65535),clm_diagnosis
CM_LOG_OWNER_ID,varchar(65535),clm_diagnosis
DX_ID,"decimal(38,9)",clm_diagnosis
DELETE_FLAG,bigint,clm_diagnosis
ETL_LOAD_TS,timestamp,clm_diagnosis
TX_ID,"decimal(38,9)",f_arhb_inactive_tx
IS_REVERSAL,bigint,f_arhb_inactive_tx
INACTIVE_DATE,timestamp,f_arhb_inactive_tx
CM_PHY_OWNER_ID,varchar(65535),f_arhb_inactive_tx
CM_LOG_OWNER_ID,varchar(65535),f_arhb_inactive_tx
DELETE_FLAG,bigint,f_arhb_inactive_tx
ETL_LOAD_TS,timestamp,f_arhb_inactive_tx
PAT_ENC_CSN_ID,"decimal(38,9)",f_ip_hsp_admission
HOSP_ADM_DATE,timestamp,f_ip_hsp_admission
HOSP_ADM_DTTM,timestamp,f_ip_hsp_admission
INP_ADM_DTTM,timestamp,f_ip_hsp_admission
HOSP_DISCH_DATE,timestamp,f_ip_hsp_admission
HOSP_DISCH_DTTM,timestamp,f_ip_hsp_admission
ADM_DEPT_ID,"decimal(38,9)",f_ip_hsp_admission
ADM_PROV_ID,varchar(65535),f_ip_hsp_admission
ADM_ATND_PROV_ID,varchar(65535),f_ip_hsp_admission
DISCH_DEPT_ID,"decimal(38,9)",f_ip_hsp_admission
DISCH_PROV_ID,varchar(65535),f_ip_hsp_admission
DISCH_ATND_PROV_ID,varchar(65535),f_ip_hsp_admission
FINAL_DRG_TYPE_ID,"decimal(38,9)",f_ip_hsp_admission
FINAL_DRG_ID,varchar(65535),f_ip_hsp_admission
PRIMARY_PAYOR_ID,"decimal(38,9)",f_ip_hsp_admission
PRIMARY_BENEFIT_PLAN_ID,"decimal(38,9)",f_ip_hsp_admission
HOSPITAL_SERVICE_C,varchar(65535),f_ip_hsp_admission
PAT_ID,varchar(65535),f_ip_hsp_admission
DISCH_DECEASED_BOOL,"decimal(38,9)",f_ip_hsp_admission
DISCH_LEFT_AMA_BOOL,"decimal(38,9)",f_ip_hsp_admission
ADM_TIMED_REQUIRED_COUNT,"decimal(38,9)",f_ip_hsp_admission
ADM_TIMED_RECONCILED_COUNT,"decimal(38,9)",f_ip_hsp_admission
ADM_REQUIRED_COUNT,"decimal(38,9)",f_ip_hsp_admission
ADM_RECONCILED_COUNT,"decimal(38,9)",f_ip_hsp_admission
DISCH_REQUIRED_COUNT,"decimal(38,9)",f_ip_hsp_admission
DISCH_RECONCILED_COUNT,"decimal(38,9)",f_ip_hsp_admission
LENGTH_OF_STAY,"decimal(38,9)",f_ip_hsp_admission
EXP_LENGTH_OF_STAY,"decimal(38,9)",f_ip_hsp_admission
HRS_WITHIN_ADM_HSP_PL_UPD,"decimal(38,9)",f_ip_hsp_admission
HRS_WITHIN_DISCH_PL_UPD,"decimal(38,9)",f_ip_hsp_admission
HRS_WITHIN_DISCH_PL_REV,"decimal(38,9)",f_ip_hsp_admission
CASE_MGR_PROV_ID,varchar(65535),f_ip_hsp_admission
BED_DAYS_AVOIDABLE,"decimal(38,9)",f_ip_hsp_admission
BED_DAYS_DENIED,"decimal(38,9)",f_ip_hsp_admission
BED_DAYS_TOTAL,"decimal(38,9)",f_ip_hsp_admission
SHORT_STAY_BOOL,"decimal(38,9)",f_ip_hsp_admission
PROB_REQUIRED_COUNT,"decimal(38,9)",f_ip_hsp_admission
PROB_RECONCILED_COUNT,"decimal(38,9)",f_ip_hsp_admission
INP_LENGTH_OF_STAY,"decimal(38,9)",f_ip_hsp_admission
UTILIZATION_REV_DEADLINE_HRS,"decimal(38,9)",f_ip_hsp_admission
UTILIZATION_REV_DEPT_ID,"decimal(38,9)",f_ip_hsp_admission
UTILIZATION_REV_PROV_ID,varchar(65535),f_ip_hsp_admission
UTILIZATION_REV_SECS_TO_REVIEW,"decimal(38,9)",f_ip_hsp_admission
INDEX_ADMSN_DEFINITION_GRP,"decimal(38,9)",f_ip_hsp_admission
READMIT_ADMSN_DEFINITION_GRP,"decimal(38,9)",f_ip_hsp_admission
PAT_AGE_YEARS_AT_ADMISSION,"decimal(38,9)",f_ip_hsp_admission
PAT_AGE_YEARS_AT_DISCHARGE,"decimal(38,9)",f_ip_hsp_admission
INP_ADM_DATE,timestamp,f_ip_hsp_admission
DISCHARGE_DISPOSITION_C,varchar(65535),f_ip_hsp_admission
MORTALITY_NUM_DEFINITION_GRP,"decimal(38,9)",f_ip_hsp_admission
